Order_ID,Order_Date,Customer_ID,Customer_Segment,Age,Gender,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Method,Delivery_Days,Order_Status,Customer_Rating,Cost,Revenue,Profit
ORD-50456,2023-12-05 13:00:00,UID-858,Occasional,70,Female,North,PRD-BEA-76,Moisturizer,Beauty,4,25,0.0,11.38,Bank Transfer,14,Delivered,3.1,6,100.0,64.62
ORD-50457,2023-08-01 14:00:00,UID-751,Occasional,52,Female,North,PRD-TEC-12,Phone Case,Tech Accessories,1,20,0.1,13.4,Credit Card,12,Delivered,3.8,5,18.0,-0.4
ORD-50458,2023-01-11 00:00:00,UID-741,Standard,56,Male,North,PRD-SPO-65,Treadmill,Sports,2,500,0.14,0.0,Crypto,2,Delivered,3.9,300,860.0,260.0
ORD-50459,2023-11-08 04:00:00,UID-248,Premium,35,Male,North,PRD-TEC-66,Phone Case,Tech Accessories,2,20,0.23,19.52,Credit Card,9,Returned,1.3,5,30.8,1.28
ORD-50460,2023-03-02 05:00:00,UID-110,Standard,40,Female,South,PRD-SPO-51,Treadmill,Sports,4,500,0.37,0.0,PayPal,1,Delivered,4.4,300,1260.0,60.0
ORD-50461,2023-07-18 08:00:00,UID-632,Standard,54,Female,South,PRD-BEA-50,Perfume,Beauty,2,80,0.09,0.0,Credit Card,6,Delivered,4.1,25,145.6,95.6
ORD-50462,2023-12-23 00:00:00,UID-385,Occasional,45,Female,West,PRD-HOM-55,Table Lamp,Home & Garden,1,45,0.09,10.73,PayPal,9,Delivered,2.4,20,40.95,10.22
ORD-50463,2023-03-06 06:00:00,UID-855,Premium,30,Male,West,PRD-HOM-28,Table Lamp,Home & Garden,7,45,0.17,0.0,PayPal,13,Delivered,2.8,20,261.45,121.45
ORD-50464,2023-09-18 08:00:00,UID-916,Occasional,56,Male,North,PRD-SPO-91,Treadmill,Sports,2,500,0.04,0.0,Bank Transfer,2,Returned,2.0,300,960.0,360.0
ORD-50465,2023-02-09 21:00:00,UID-112,Standard,42,Female,East,PRD-BEA-65,Face Serum,Beauty,3,30,0.15,23.54,Credit Card,12,Delivered,3.9,8,76.5,28.96
ORD-50466,2023-07-05 02:00:00,UID-393,Occasional,36,Male,East,PRD-HOM-66,Table Lamp,Home & Garden,1,45,0.08,24.1,Credit Card,6,Delivered,4.6,20,41.4,-2.7
ORD-50467,2023-01-25 19:00:00,UID-872,Standard,69,Female,East,PRD-TEC-48,Smart Watch,Tech Accessories,4,150,0.07,0.0,Credit Card,8,Delivered,3.5,75,558.0,258.0
ORD-50468,2023-01-20 19:00:00,UID-194,Occasional,27,Female,East,PRD-SPO-62,Yoga Mat,Sports,4,25,0.0,9.8,PayPal,2,Delivered,4.9,10,100.0,50.2
ORD-50469,2023-10-28 04:00:00,UID-384,Occasional,70,Male,West,PRD-SPO-35,Yoga Mat,Sports,4,25,0.09,12.65,PayPal,12,Delivered,3.6,10,91.0,38.35
ORD-50470,2023-09-03 03:00:00,UID-857,Standard,30,Male,West,PRD-SPO-45,Treadmill,Sports,2,500,0.1,0.0,Credit Card,11,Delivered,2.6,300,900.0,300.0
ORD-50471,2023-10-29 20:00:00,UID-799,Standard,49,Male,North,PRD-HOM-62,Table Lamp,Home & Garden,2,45,0.07,24.09,Credit Card,10,Delivered,2.6,20,83.7,19.61
ORD-50472,2023-12-26 20:00:00,UID-497,Premium,33,Female,South,PRD-SPO-35,Dumbbells,Sports,5,40,0.13,0.0,PayPal,14,Delivered,4.0,20,174.0,74.0
ORD-50473,2023-02-14 01:00:00,UID-773,Standard,44,Male,North,PRD-TEC-49,Smart Watch,Tech Accessories,3,150,0.07,0.0,Credit Card,14,Delivered,2.9,75,418.5,193.5
ORD-50474,2023-12-29 16:00:00,UID-789,Standard,31,Female,West,PRD-SPO-88,Yoga Mat,Sports,2,25,0.14,20.97,Credit Card,12,Delivered,4.0,10,43.0,2.03
ORD-50475,2023-06-25 03:00:00,UID-738,Standard,44,Male,West,PRD-TEC-40,Phone Case,Tech Accessories,2,20,0.13,8.47,Credit Card,13,Delivered,4.1,5,34.8,16.33
ORD-50476,2023-03-22 23:00:00,UID-444,Occasional,28,Female,East,PRD-SPO-23,Resistance Bands,Sports,4,15,0.0,11.88,PayPal,11,Delivered,3.4,5,60.0,28.12
ORD-50477,2023-03-09 06:00:00,UID-669,Standard,62,Male,East,PRD-HOM-72,Indoor Plant,Home & Garden,2,25,0.12,13.27,PayPal,5,Delivered,4.7,10,44.0,10.73
ORD-50478,2023-10-23 21:00:00,UID-914,Standard,23,Male,West,PRD-SPO-30,Yoga Mat,Sports,2,25,0.12,21.41,PayPal,11,Delivered,3.9,10,44.0,2.59
ORD-50479,2023-11-21 10:00:00,UID-830,Standard,33,Male,North,PRD-BEA-41,Makeup Set,Beauty,4,40,0.1,0.0,Credit Card,11,Shipped,2.8,12,144.0,96.0
ORD-50480,2023-04-23 18:00:00,UID-592,Standard,52,Male,East,PRD-SPO-35,Dumbbells,Sports,4,40,0.1,0.0,PayPal,13,Delivered,4.0,20,144.0,64.0
ORD-50481,2023-06-10 03:00:00,UID-979,Occasional,22,Female,North,PRD-BEA-15,Moisturizer,Beauty,2,25,0.07,19.09,Credit Card,14,Delivered,4.1,6,46.5,15.41
ORD-50482,2023-12-12 07:00:00,UID-793,Standard,19,Male,West,PRD-HOM-43,Vacuum Cleaner,Home & Garden,3,200,0.14,0.0,Credit Card,5,Delivered,4.9,100,516.0,216.0
ORD-50483,2023-11-22 05:00:00,UID-955,Occasional,19,Male,North,PRD-TEC-85,Wireless Charger,Tech Accessories,1,35,0.01,11.61,PayPal,2,Delivered,3.6,15,34.65,8.04
ORD-50484,2023-01-07 02:00:00,UID-829,Standard,45,Male,North,PRD-SPO-88,Dumbbells,Sports,1,40,0.09,12.11,PayPal,2,Delivered,4.8,20,36.4,4.29
ORD-50485,2023-12-11 18:00:00,UID-971,Premium,37,Male,North,PRD-SPO-85,Treadmill,Sports,4,500,0.22,0.0,PayPal,9,Shipped,2.8,300,1560.0,360.0
ORD-50486,2023-10-28 03:00:00,UID-754,Occasional,27,Female,West,PRD-HOM-75,Bed Sheets,Home & Garden,1,50,0.08,16.46,Credit Card,14,Delivered,3.1,20,46.0,9.54
ORD-50487,2023-03-22 02:00:00,UID-678,Occasional,59,Female,North,PRD-TEC-49,Bluetooth Speaker,Tech Accessories,4,60,0.02,0.0,PayPal,1,Delivered,3.9,30,235.2,115.2
ORD-50488,2023-10-26 22:00:00,UID-330,Premium,46,Male,West,PRD-BEA-55,Perfume,Beauty,3,80,0.22,0.0,Credit Card,7,Delivered,4.4,25,187.2,112.2
ORD-50489,2023-11-11 16:00:00,UID-530,Occasional,25,Male,East,PRD-HOM-41,Indoor Plant,Home & Garden,1,25,0.0,8.35,PayPal,13,Delivered,2.2,10,25.0,6.65
ORD-50490,2023-11-17 03:00:00,UID-380,Premium,26,Female,North,PRD-TEC-64,Smart Watch,Tech Accessories,5,150,0.14,0.0,Credit Card,7,Delivered,3.8,75,645.0,270.0
ORD-50491,2023-02-25 03:00:00,UID-350,Standard,61,Female,North,PRD-BEA-12,Perfume,Beauty,2,80,0.09,0.0,Credit Card,1,Delivered,4.5,25,145.6,95.6
ORD-50492,2023-12-28 17:00:00,UID-643,Occasional,60,Male,South,PRD-BEA-17,Moisturizer,Beauty,4,25,0.0,21.16,PayPal,11,Shipped,2.5,6,100.0,54.84
ORD-50493,2023-09-26 16:00:00,UID-209,Occasional,30,Female,North,PRD-SPO-17,Yoga Mat,Sports,1,25,0.08,5.17,Credit Card,14,Returned,1.8,10,23.0,7.83
ORD-50494,2023-08-26 06:00:00,UID-527,Premium,50,Male,South,PRD-BEA-90,Perfume,Beauty,4,80,0.25,0.0,PayPal,12,Delivered,3.8,25,240.0,140.0
ORD-50495,2023-12-16 06:00:00,UID-864,Occasional,51,Male,North,PRD-TEC-36,Smart Watch,Tech Accessories,4,150,0.05,0.0,Credit Card,7,Delivered,3.6,75,570.0,270.0
ORD-50496,2023-10-14 10:00:00,UID-910,Standard,46,Female,West,PRD-TEC-78,Phone Case,Tech Accessories,1,20,0.11,10.09,Credit Card,12,Delivered,3.2,5,17.8,2.71
ORD-50497,2023-11-13 06:00:00,UID-413,Standard,64,Male,North,PRD-SPO-11,Yoga Mat,Sports,4,25,0.06,10.47,Credit Card,10,Delivered,2.9,10,94.0,43.53
ORD-50498,2023-08-01 00:00:00,UID-912,Premium,53,Male,West,PRD-SPO-95,Dumbbells,Sports,6,40,0.2,0.0,Credit Card,9,Delivered,3.5,20,192.0,72.0
ORD-50499,2023-02-28 17:00:00,UID-538,Standard,56,Female,West,PRD-HOM-58,Bed Sheets,Home & Garden,1,50,0.08,11.32,PayPal,14,Delivered,4.1,20,46.0,14.68
ORD-50500,2023-07-03 07:00:00,UID-788,Premium,52,Male,North,PRD-HOM-57,Bed Sheets,Home & Garden,4,50,0.22,0.0,PayPal,5,Delivered,4.1,20,156.0,76.0
ORD-50501,2023-04-11 08:00:00,UID-685,Premium,23,Male,East,PRD-BEA-33,Moisturizer,Beauty,4,25,0.23,19.33,PayPal,4,Delivered,4.4,6,77.0,33.67
ORD-50502,2023-06-09 13:00:00,UID-967,Standard,42,Male,South,PRD-SPO-49,Resistance Bands,Sports,2,15,0.09,15.4,PayPal,3,Delivered,4.9,5,27.3,1.9
ORD-50503,2023-07-24 18:00:00,UID-396,Occasional,32,Female,East,PRD-BEA-68,Perfume,Beauty,2,80,0.09,0.0,PayPal,13,Delivered,3.4,25,145.6,95.6
ORD-50504,2023-01-28 01:00:00,UID-398,Standard,67,Female,South,PRD-HOM-35,Table Lamp,Home & Garden,2,45,0.07,17.03,Bank Transfer,13,Delivered,3.1,20,83.7,26.67
ORD-50505,2023-05-05 07:00:00,UID-701,Premium,37,Female,East,PRD-TEC-73,Wireless Charger,Tech Accessories,5,35,0.13,0.0,PayPal,11,Delivered,3.3,15,152.25,77.25
ORD-50506,2023-01-22 05:00:00,UID-352,Standard,57,Male,North,PRD-TEC-23,Bluetooth Speaker,Tech Accessories,4,60,0.09,0.0,Credit Card,5,Delivered,3.9,30,218.4,98.4
ORD-50507,2023-11-11 10:00:00,UID-320,Occasional,69,Female,North,PRD-HOM-17,Table Lamp,Home & Garden,4,45,0.0,0.0,Credit Card,3,Delivered,4.9,20,180.0,100.0
ORD-50508,2023-07-08 16:00:00,UID-809,Occasional,40,Female,East,PRD-HOM-98,Bed Sheets,Home & Garden,4,50,0.0,0.0,PayPal,10,Delivered,4.3,20,200.0,120.0
ORD-50509,2023-08-01 08:00:00,UID-248,Occasional,26,Female,West,PRD-TEC-54,Smart Watch,Tech Accessories,3,150,0.1,0.0,PayPal,8,Returned,1.9,75,405.0,180.0
ORD-50510,2023-02-25 12:00:00,UID-698,Standard,45,Male,West,PRD-TEC-55,Bluetooth Speaker,Tech Accessories,2,60,0.05,0.0,Credit Card,14,Delivered,3.2,30,114.0,54.0
ORD-50511,2023-08-24 03:00:00,UID-237,Standard,31,Female,North,PRD-TEC-52,Smart Watch,Tech Accessories,4,150,0.12,0.0,Credit Card,3,Delivered,4.6,75,528.0,228.0
ORD-50512,2023-12-09 05:00:00,UID-139,Occasional,65,Male,West,PRD-HOM-77,Table Lamp,Home & Garden,2,45,0.0,22.57,PayPal,10,Delivered,3.3,20,90.0,27.43
ORD-50513,2023-10-02 03:00:00,UID-210,Standard,65,Male,North,PRD-HOM-47,Bed Sheets,Home & Garden,3,50,0.06,0.0,Credit Card,11,Delivered,2.9,20,141.0,81.0
ORD-50514,2023-03-04 14:00:00,UID-779,Occasional,59,Male,North,PRD-TEC-10,Bluetooth Speaker,Tech Accessories,1,60,0.0,5.01,Bank Transfer,4,Delivered,4.2,30,60.0,24.99
ORD-50515,2023-02-05 11:00:00,UID-252,Occasional,62,Male,South,PRD-SPO-79,Treadmill,Sports,4,500,0.0,0.0,PayPal,13,Delivered,3.6,300,2000.0,800.0
ORD-50516,2023-05-28 07:00:00,UID-709,Standard,66,Male,North,PRD-TEC-46,Smart Watch,Tech Accessories,2,150,0.06,0.0,PayPal,5,Delivered,4.9,75,282.0,132.0
ORD-50517,2023-02-11 06:00:00,UID-958,Standard,43,Male,North,PRD-BEA-71,Makeup Set,Beauty,2,40,0.12,24.33,PayPal,10,Delivered,3.0,12,70.4,22.07
ORD-50518,2023-10-13 23:00:00,UID-338,Occasional,41,Male,North,PRD-HOM-45,Table Lamp,Home & Garden,2,45,0.06,12.0,Bank Transfer,4,Delivered,4.2,20,84.6,32.6
ORD-50519,2023-12-02 00:00:00,UID-401,Premium,38,Male,North,PRD-SPO-45,Yoga Mat,Sports,2,25,0.14,9.03,Credit Card,6,Delivered,4.0,10,43.0,13.97
ORD-50520,2023-12-19 14:00:00,UID-214,Standard,57,Female,South,PRD-HOM-84,Bed Sheets,Home & Garden,4,50,0.12,0.0,PayPal,10,Delivered,2.8,20,176.0,96.0
ORD-50521,2023-04-16 19:00:00,UID-267,Premium,20,Female,North,PRD-HOM-89,Table Lamp,Home & Garden,6,45,0.18,0.0,Credit Card,3,Delivered,4.1,20,221.4,101.4
ORD-50522,2023-07-02 22:00:00,UID-963,Premium,52,Female,West,PRD-TEC-57,Smart Watch,Tech Accessories,7,150,0.23,0.0,PayPal,13,Delivered,2.6,75,808.5,283.5
ORD-50523,2023-01-04 18:00:00,UID-598,Occasional,42,Female,South,PRD-TEC-32,Smart Watch,Tech Accessories,3,150,0.33,0.0,PayPal,11,Delivered,2.6,75,301.5,76.5
ORD-50524,2023-01-31 06:00:00,UID-330,Standard,51,Female,North,PRD-SPO-57,Yoga Mat,Sports,3,25,0.06,24.84,PayPal,10,Delivered,4.3,10,70.5,15.66
ORD-50525,2023-04-17 16:00:00,UID-731,Occasional,56,Female,West,PRD-TEC-37,Phone Case,Tech Accessories,3,20,0.05,7.75,Credit Card,12,Shipped,3.9,5,57.0,34.25
ORD-50526,2023-12-27 21:00:00,UID-176,Premium,50,Female,North,PRD-HOM-14,Table Lamp,Home & Garden,4,45,0.22,0.0,PayPal,5,Delivered,4.4,20,140.4,60.4
ORD-50527,2023-08-09 05:00:00,UID-547,Standard,40,Male,North,PRD-BEA-51,Moisturizer,Beauty,1,25,0.06,15.67,Credit Card,2,Delivered,3.6,6,23.5,1.83
ORD-50528,2023-05-18 21:00:00,UID-636,Standard,55,Female,East,PRD-SPO-63,Yoga Mat,Sports,1,25,0.08,15.81,Crypto,14,Delivered,3.7,10,23.0,-2.81
ORD-50529,2023-02-07 10:00:00,UID-970,Standard,61,Female,West,PRD-BEA-32,Face Serum,Beauty,2,30,0.06,20.76,Credit Card,11,Delivered,3.3,8,56.4,19.64
ORD-50530,2023-12-20 23:00:00,UID-110,Premium,25,Male,South,PRD-HOM-21,Indoor Plant,Home & Garden,2,25,0.32,24.2,Credit Card,4,Delivered,3.8,10,34.0,-10.2
ORD-50531,2023-04-09 09:00:00,UID-635,Standard,48,Female,East,PRD-HOM-98,Bed Sheets,Home & Garden,2,50,0.13,14.63,Credit Card,11,Delivered,4.0,20,87.0,32.37
ORD-50532,2023-12-30 19:00:00,UID-997,Premium,18,Male,North,PRD-HOM-59,Bed Sheets,Home & Garden,3,50,0.2,0.0,PayPal,14,Delivered,3.1,20,120.0,60.0
ORD-50533,2023-06-22 21:00:00,UID-166,Premium,19,Male,West,PRD-TEC-14,Wireless Charger,Tech Accessories,3,35,0.12,14.05,PayPal,13,Delivered,2.7,15,92.4,33.35
ORD-50534,2023-06-15 06:00:00,UID-879,Standard,59,Male,North,PRD-TEC-38,Smart Watch,Tech Accessories,3,150,0.09,0.0,Credit Card,12,Delivered,3.3,75,409.5,184.5
ORD-50535,2023-09-22 10:00:00,UID-445,Standard,61,Female,East,PRD-HOM-13,Vacuum Cleaner,Home & Garden,4,200,0.13,0.0,PayPal,3,Shipped,4.4,100,696.0,296.0
ORD-50536,2023-12-24 19:00:00,UID-108,Standard,55,Female,East,PRD-SPO-24,Dumbbells,Sports,4,40,0.12,0.0,Credit Card,6,Delivered,4.4,20,140.8,60.8
ORD-50537,2023-08-26 13:00:00,UID-773,Standard,51,Female,East,PRD-SPO-20,Resistance Bands,Sports,2,15,0.09,23.35,PayPal,10,Delivered,3.8,5,27.3,-6.05
ORD-50538,2023-01-31 21:00:00,UID-414,Standard,41,Female,West,PRD-TEC-82,Bluetooth Speaker,Tech Accessories,3,60,0.06,0.0,Credit Card,13,Returned,2.0,30,169.2,79.2
ORD-50539,2023-08-16 00:00:00,UID-194,Standard,20,Female,North,PRD-TEC-94,Bluetooth Speaker,Tech Accessories,2,60,0.13,0.0,Bank Transfer,3,Delivered,4.0,30,104.4,44.4
ORD-50540,2023-10-03 21:00:00,UID-877,Occasional,49,Female,North,PRD-SPO-92,Resistance Bands,Sports,3,15,0.02,19.02,Credit Card,7,Delivered,3.6,5,44.1,10.08
ORD-50541,2023-01-17 07:00:00,UID-363,Standard,31,Female,North,PRD-BEA-76,Face Serum,Beauty,3,30,0.1,9.15,PayPal,2,Delivered,4.7,8,81.0,47.85
ORD-50542,2023-08-30 05:00:00,UID-475,Standard,24,Female,East,PRD-SPO-63,Resistance Bands,Sports,1,15,0.05,13.64,PayPal,7,Delivered,3.9,5,14.25,-4.39
ORD-50543,2023-10-08 22:00:00,UID-174,Standard,70,Female,West,PRD-TEC-75,Wireless Charger,Tech Accessories,4,35,0.15,0.0,PayPal,9,Shipped,3.2,15,119.0,59.0
ORD-50544,2023-12-02 17:00:00,UID-709,Occasional,18,Male,East,PRD-SPO-26,Yoga Mat,Sports,1,25,0.02,14.26,PayPal,1,Delivered,4.1,10,24.5,0.24
ORD-50545,2023-04-26 20:00:00,UID-497,Occasional,34,Male,North,PRD-SPO-34,Treadmill,Sports,4,500,0.02,0.0,PayPal,11,Delivered,2.7,300,1960.0,760.0
ORD-50546,2023-07-26 06:00:00,UID-332,Premium,20,Female,North,PRD-SPO-39,Treadmill,Sports,5,500,0.21,0.0,Credit Card,13,Delivered,2.7,300,1975.0,475.0
ORD-50547,2023-01-19 04:00:00,UID-662,Standard,40,Female,East,PRD-HOM-69,Table Lamp,Home & Garden,4,45,0.1,0.0,Crypto,10,Delivered,4.5,20,162.0,82.0
ORD-50548,2023-12-14 22:00:00,UID-943,Occasional,37,Female,East,PRD-HOM-61,Vacuum Cleaner,Home & Garden,4,200,0.0,0.0,PayPal,8,Delivered,2.9,100,800.0,400.0
ORD-50549,2023-02-13 09:00:00,UID-546,Occasional,58,Male,West,PRD-SPO-34,Resistance Bands,Sports,3,15,0.08,11.56,PayPal,13,Delivered,2.2,5,41.4,14.84
ORD-50550,2023-09-07 08:00:00,UID-564,Occasional,53,Female,East,PRD-BEA-35,Moisturizer,Beauty,4,25,0.0,15.32,Crypto,4,Delivered,3.8,6,100.0,60.68
ORD-50551,2023-09-05 11:00:00,UID-191,Occasional,65,Male,North,PRD-TEC-22,Bluetooth Speaker,Tech Accessories,3,60,0.07,0.0,PayPal,1,Delivered,3.6,30,167.4,77.4
ORD-50552,2023-02-25 02:00:00,UID-541,Premium,51,Male,North,PRD-HOM-28,Indoor Plant,Home & Garden,3,25,0.18,20.76,PayPal,5,Returned,1.9,10,61.5,10.74
ORD-50553,2023-01-10 07:00:00,UID-638,Standard,60,Male,East,PRD-BEA-65,Face Serum,Beauty,3,30,0.13,10.69,Bank Transfer,9,Delivered,2.9,8,78.3,43.61
ORD-50554,2023-03-20 15:00:00,UID-384,Premium,60,Male,North,PRD-SPO-45,Dumbbells,Sports,2,40,0.24,14.04,Credit Card,1,Delivered,4.6,20,60.8,6.76
ORD-50555,2023-07-09 22:00:00,UID-679,Standard,30,Male,North,PRD-TEC-18,Wireless Charger,Tech Accessories,2,35,0.11,12.52,PayPal,11,Delivered,3.3,15,62.3,19.78
ORD-50556,2023-07-21 03:00:00,UID-218,Occasional,68,Male,West,PRD-HOM-30,Table Lamp,Home & Garden,2,45,0.09,20.93,Credit Card,6,Delivered,4.8,20,81.9,20.97
ORD-50557,2023-01-14 01:00:00,UID-462,Standard,21,Male,East,PRD-SPO-19,Treadmill,Sports,4,500,0.09,0.0,Credit Card,4,Delivered,4.4,300,1820.0,620.0
ORD-50558,2023-06-05 02:00:00,UID-686,Standard,35,Male,West,PRD-TEC-73,Smart Watch,Tech Accessories,3,150,0.14,0.0,Credit Card,13,Delivered,2.7,75,387.0,162.0
ORD-50559,2023-12-16 04:00:00,UID-170,Occasional,27,Male,South,PRD-HOM-62,Table Lamp,Home & Garden,1,45,0.0,12.69,Credit Card,1,Delivered,3.7,20,45.0,12.31
ORD-50560,2023-06-11 20:00:00,UID-803,Premium,49,Male,East,PRD-HOM-12,Table Lamp,Home & Garden,3,45,0.11,0.0,PayPal,2,Delivered,4.2,20,120.15,60.15
ORD-50561,2023-08-06 15:00:00,UID-930,Premium,53,Female,West,PRD-HOM-11,Vacuum Cleaner,Home & Garden,3,200,0.19,0.0,Credit Card,12,Returned,1.4,100,486.0,186.0
ORD-50562,2023-12-25 21:00:00,UID-381,Standard,47,Male,North,PRD-BEA-10,Face Serum,Beauty,1,30,0.07,9.63,PayPal,13,Shipped,2.6,8,27.9,10.27
ORD-50563,2023-09-24 05:00:00,UID-924,Occasional,67,Male,South,PRD-HOM-23,Bed Sheets,Home & Garden,2,50,0.06,19.28,Crypto,5,Delivered,3.5,20,94.0,34.72
ORD-50564,2023-10-11 02:00:00,UID-289,Premium,35,Male,North,PRD-HOM-61,Indoor Plant,Home & Garden,3,25,0.18,23.99,Credit Card,4,Delivered,4.7,10,61.5,7.51
ORD-50565,2023-10-28 04:00:00,UID-690,Occasional,20,Male,South,PRD-SPO-64,Yoga Mat,Sports,3,25,0.0,22.07,Credit Card,11,Returned,1.4,10,75.0,22.93
ORD-50566,2023-01-21 04:00:00,UID-528,Premium,38,Male,North,PRD-SPO-87,Resistance Bands,Sports,6,15,0.12,14.31,Credit Card,4,Delivered,4.3,5,79.2,34.89
ORD-50567,2023-09-03 19:00:00,UID-147,Occasional,66,Male,West,PRD-SPO-59,Yoga Mat,Sports,1,25,0.0,6.07,Credit Card,5,Delivered,4.6,10,25.0,8.93
ORD-50568,2023-10-15 15:00:00,UID-958,Occasional,64,Male,North,PRD-TEC-56,Phone Case,Tech Accessories,4,20,0.04,24.31,Credit Card,7,Shipped,4.7,5,76.8,32.49
ORD-50569,2023-01-19 21:00:00,UID-683,Standard,43,Male,South,PRD-SPO-85,Treadmill,Sports,3,500,0.29,0.0,PayPal,9,Delivered,3.4,300,1065.0,165.0
ORD-50570,2023-04-15 11:00:00,UID-413,Standard,33,Male,North,PRD-BEA-75,Makeup Set,Beauty,1,40,0.08,9.77,PayPal,6,Delivered,3.9,12,36.8,15.03
ORD-50571,2023-02-26 12:00:00,UID-130,Standard,36,Female,South,PRD-TEC-27,Smart Watch,Tech Accessories,4,150,0.06,0.0,Credit Card,4,Shipped,3.8,75,564.0,264.0
ORD-50572,2023-12-26 19:00:00,UID-698,Standard,20,Female,South,PRD-HOM-53,Vacuum Cleaner,Home & Garden,3,200,0.1,0.0,Bank Transfer,1,Delivered,4.8,100,540.0,240.0
ORD-50573,2023-02-18 08:00:00,UID-950,Premium,36,Male,East,PRD-TEC-64,Smart Watch,Tech Accessories,4,150,0.13,0.0,PayPal,7,Delivered,5.0,75,522.0,222.0
ORD-50574,2023-03-19 15:00:00,UID-514,Standard,25,Female,North,PRD-BEA-23,Moisturizer,Beauty,3,25,0.15,6.63,Crypto,8,Delivered,3.4,6,63.75,39.12
ORD-50575,2023-06-30 17:00:00,UID-461,Standard,66,Female,North,PRD-HOM-90,Bed Sheets,Home & Garden,4,50,0.08,0.0,PayPal,14,Delivered,3.3,20,184.0,104.0
ORD-50576,2023-10-14 16:00:00,UID-429,Occasional,24,Female,North,PRD-HOM-29,Bed Sheets,Home & Garden,2,50,0.01,10.76,Credit Card,3,Delivered,4.1,20,99.0,48.24
ORD-50577,2023-11-17 21:00:00,UID-611,Standard,47,Male,North,PRD-HOM-47,Indoor Plant,Home & Garden,4,25,0.14,14.82,PayPal,3,Delivered,4.8,10,86.0,31.18
ORD-50578,2023-10-01 22:00:00,UID-489,Standard,58,Female,East,PRD-HOM-89,Vacuum Cleaner,Home & Garden,2,200,0.09,0.0,Credit Card,8,Delivered,3.9,100,364.0,164.0
ORD-50579,2023-08-11 04:00:00,UID-342,Standard,62,Male,East,PRD-HOM-32,Bed Sheets,Home & Garden,4,50,0.08,0.0,Credit Card,7,Delivered,3.8,20,184.0,104.0
ORD-50580,2023-04-23 05:00:00,UID-655,Standard,37,Female,East,PRD-BEA-28,Face Serum,Beauty,3,30,0.13,23.59,Credit Card,14,Delivered,3.4,8,78.3,30.71
ORD-50581,2023-07-17 00:00:00,UID-305,Standard,24,Female,South,PRD-SPO-38,Treadmill,Sports,4,500,0.38,0.0,Credit Card,6,Delivered,4.3,300,1240.0,40.0
ORD-50582,2023-06-16 20:00:00,UID-637,Standard,20,Female,West,PRD-SPO-36,Yoga Mat,Sports,2,25,0.09,12.64,PayPal,13,Delivered,2.9,10,45.5,12.86
ORD-50583,2023-10-25 19:00:00,UID-923,Standard,37,Female,West,PRD-SPO-70,Treadmill,Sports,1,500,0.1,0.0,Credit Card,9,Delivered,2.8,300,450.0,150.0
ORD-50584,2023-03-22 19:00:00,UID-943,Standard,56,Female,North,PRD-SPO-92,Yoga Mat,Sports,1,25,0.13,22.04,Crypto,4,Delivered,3.7,10,21.75,-10.29
ORD-50585,2023-10-18 02:00:00,UID-702,Standard,26,Female,South,PRD-SPO-20,Resistance Bands,Sports,3,15,0.07,9.4,Bank Transfer,3,Returned,1.6,5,41.85,17.45
ORD-50586,2023-11-25 06:00:00,UID-231,Standard,23,Female,West,PRD-TEC-66,Bluetooth Speaker,Tech Accessories,3,60,0.09,0.0,Crypto,13,Delivered,3.5,30,163.8,73.8
ORD-50587,2023-09-27 03:00:00,UID-115,Standard,58,Male,North,PRD-BEA-76,Face Serum,Beauty,4,30,0.06,0.0,Credit Card,1,Delivered,3.7,8,112.8,80.8
ORD-50588,2023-10-06 20:00:00,UID-927,Standard,44,Female,South,PRD-BEA-92,Moisturizer,Beauty,1,25,0.26,11.09,Credit Card,8,Delivered,3.6,6,18.5,1.41
ORD-50589,2023-01-08 18:00:00,UID-103,Occasional,54,Male,East,PRD-SPO-86,Dumbbells,Sports,4,40,0.06,0.0,Credit Card,10,Delivered,3.5,20,150.4,70.4
ORD-50590,2023-06-13 20:00:00,UID-479,Standard,26,Female,North,PRD-HOM-75,Bed Sheets,Home & Garden,3,50,0.15,0.0,Credit Card,1,Delivered,3.7,20,127.5,67.5
ORD-50591,2023-02-17 10:00:00,UID-921,Standard,56,Female,East,PRD-TEC-91,Phone Case,Tech Accessories,3,20,0.07,22.33,Credit Card,3,Delivered,4.2,5,55.8,18.47
ORD-50592,2023-03-10 22:00:00,UID-110,Standard,34,Male,South,PRD-SPO-18,Resistance Bands,Sports,3,15,0.07,22.18,PayPal,7,Delivered,3.5,5,41.85,4.67
ORD-50593,2023-05-06 22:00:00,UID-240,Premium,37,Male,East,PRD-SPO-80,Yoga Mat,Sports,4,25,0.21,15.76,Crypto,9,Delivered,3.3,10,79.0,23.24
ORD-50594,2023-05-04 17:00:00,UID-586,Standard,37,Male,West,PRD-SPO-65,Yoga Mat,Sports,4,25,0.14,24.52,PayPal,9,Delivered,2.9,10,86.0,21.48
ORD-50595,2023-02-03 17:00:00,UID-150,Occasional,50,Male,North,PRD-SPO-98,Resistance Bands,Sports,3,15,0.02,19.97,Credit Card,3,Delivered,4.9,5,44.1,9.13
ORD-50596,2023-07-01 07:00:00,UID-618,Premium,42,Male,West,PRD-BEA-87,Makeup Set,Beauty,3,40,0.16,0.0,PayPal,9,Delivered,3.0,12,100.8,64.8
